Code,Product,Cost,A,B,C,Price - A,Price - B,Price - C,Replacement Technology Type,Related To,KW YN,Replacement KWh,Replacement KWh - Actual,Supplier,Class of Product,Appearance,Description,Maintenance Cost,Replacement KVA,Replacement KVA - Actual,Installation Type,Time Per Each - Rewire,Time Per Each - Retro,Time Per Each - New,Materials - New,Fitting - Type,Lumen Output,Temperature,Temperature Name,Guarantee Term,Replacement Litres,Time Per Each - Water,Function,Setting Number,Size,Existing 1,Existing 2,Existing 3,Existing 4,Existing 5,Existing 6,Existing 7,Existing 8,Existing 9,Existing 10,Existing 11,Existing 12,Existing 13,Existing 14,Existing 15,Existing 16,Existing 17,Existing 18,Existing 19,Existing 20,
SMFL9INTDL,9W LED Downlight Mounted DL,R 292.80,10.00%,20.00%,30.00%,R 377.00,NA,NA,Integrated,Hours Per Year,Yes,0.009,0.009675,Opple,Downlight,Integrated,Surfaced,R 0.88,,0.092307692,Retro / Rewire ,0,30,30,,Downlight,800,4000,DL,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,PL 2 Pin - 1 X 10W,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,
SMFL14INTW,14W LED Downlight Mounted WW,R 360.98,10.00%,20.00%,30.00%,R 506.00,NA,NA,Integrated,Hours Per Year,Yes,0.014,0.01505,Opple,Downlight,Integrated,Surfaced,R 1.08,,0.143589744,Retro / Rewire ,0,30,30,,Downlight,1100,3000,WW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,PL 2 Pin - 1 X 10W,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle, 
SMFL14INTC,14W LED Downlight Mounted CW,R 362.51,10.00%,20.00%,30.00%,R 506.00,NA,NA,Integrated,Hours Per Year,Yes,0.014,0.01505,Opple,Downlight,Integrated,Surfaced,R 1.09,,0.143589744,Retro / Rewire ,0,40,40,,Downlight,1200,4000,CW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,PL 2 Pin - 1 X 10W,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,
SMFL14INTDL,14W LED Downlight Mounted DL,R 370.54,10.00%,20.00%,30.00%,R 506.00,NA,NA,Integrated,Hours Per Year,Yes,0.014,0.01505,Opple,Downlight,Integrated,Surfaced,R 1.11,,0.143589744,Retro / Rewire ,0,40,40,,Downlight,1400,5700,DL,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,PL 2 Pin - 1 X 10W,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,
SMFL29INTRDL,29W Downlight reflect Mounted DL,R 476.23,10.00%,20.00%,30.00%,R 717.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Surfaced,R 1.43,,,Retro / Rewire ,0,40,40,,Downlight,2650,5700,DL,36,,,,,,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 2 X 7W,PL 2 Pin - 2 X 10W,PL 2 Pin - 2 X 13W,PL 4 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 4 Pin - 2 X 18W,,,,,,,,,,
SMFL29INTRC,29W Downlight reflect Mounted CW,R 476.29,10.00%,20.00%,30.00%,R 717.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Surfaced,R 1.43,,,Retro / Rewire ,0,40,40,,Downlight,2500,4000,CW,36,,,,,,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 2 X 7W,PL 2 Pin - 2 X 10W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,,,,,,,,,,
SMFL29INTRW,29W Downlight reflect Mounted WW,R 476.39,10.00%,20.00%,30.00%,R 717.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Surfaced,R 1.43,,,Retro / Rewire ,0,40,40,,Downlight,2300,3000,WW,36,,,,,,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 2 X 7W,PL 2 Pin - 2 X 10W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,,,,,,,,,,
SMFL29INTW,29Watt LED Downlight Mounted WW,R 473.14,10.00%,20.00%,30.00%,R 717.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Surfaced,R 1.42,,0.297435897,Retro / Rewire ,0,40,40,,Downlight,2300,3000,WW,36,,,,,,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 2 X 7W,PL 2 Pin - 2 X 10W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 4 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,,,,,,,,,,
SMFL29INTC,29Watt LED Downlight Mounted CW 0,R 477.51,10.00%,20.00%,30.00%,R 717.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Surfaced,R 1.43,,0.297435897,Retro / Rewire ,0,40,40,,Downlight,2700,4000,CW,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W ,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
SMFL29INTDL,29Watt LED Downlight Mounted DL,R 490.17,10.00%,20.00%,30.00%,R 717.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Surfaced,R 1.47,,0.297435897,Retro / Rewire ,0,40,40,,Downlight,2500,5700,DL,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
SMFL42INTRDL,42W Downlight reflect Mounted DL,R 531.28,10.00%,20.00%,30.00%,R 809.00,NA,NA,Integrated,Hours Per Year,Yes,0.042,0.04515,Opple,Downlight,Integrated,Surfaced,R 1.59,,,Retro / Rewire ,0,45,45,,Downlight,3900,5700,DL,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 2 X 24W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W ,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
SMFL42INTRC,42W Downlight reflect Mounted CW,R 531.18,10.00%,20.00%,30.00%,R 809.00,NA,NA,Integrated,Hours Per Year,Yes,0.042,0.04515,Opple,Downlight,Integrated,Surfaced,R 1.59,,,Retro / Rewire ,0,45,45,,Downlight,3400,4000,CW,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 2 X 24W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
SMFL42INTRW,42W Downlight reflect Mounted WW,R 531.37,10.00%,20.00%,30.00%,R 809.00,NA,NA,Integrated,Hours Per Year,Yes,0.042,0.04515,Opple,Downlight,Integrated,Surfaced,R 1.59,,,Retro / Rewire ,0,45,45,,Downlight,3650,3000,WW,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 2 X 24W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
SMFL42INTDL,42W LED Downlight Mounted DL,R 534.56,10.00%,20.00%,30.00%,R 809.00,NA,NA,Integrated,Hours Per Year,Yes,0.042,0.04515,Opple,Downlight,Integrated,Surfaced,R 1.60,,0.430769231,Retro / Rewire ,0,45,45,,Downlight,3800,5700,DL,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 2 X 24W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
SMFLCDL13WD,13W LED Downlight Mounted WW,R 420.76,10.00%,20.00%,30.00%,R 476.91,NA,NA,Integrated,Hours Per Year,Yes,0.013,0.013975,Aurora,Downlight,Integrated,Surfaced,R 1.26,,,Retro / Rewire ,0,45,45,,Downlight,760,3000,WW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,,,,,,,,,,,,,,
SMFLCDL13CD,13W LED Downlight Mounted CW,R 459.34,10.00%,20.00%,30.00%,R 476.91,NA,NA,Integrated,Hours Per Year,Yes,0.013,0.013975,Aurora,Downlight,Integrated,Surfaced,R 1.38,,0.133333333,Retro / Rewire ,0,45,45,,Downlight,850,4000,CW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,,,,,,,,,,,,,,
SMFLCDL19CD,19W LED Downlight Mounted CW,R 610.78,10.00%,20.00%,30.00%,R 645.93,NA,NA,Integrated,Hours Per Year,Yes,0.019,0.020425,Aurora,Downlight,Integrated,Surfaced,R 1.83,,0.194871795,Retro / Rewire ,0,60,60,,Downlight,1200,4000,CW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 2 Pin - 1 X 11W,PL 4 Pin - 1 X 11W,PL 4 Pin - 1 X 26W,,,,,,,,,,,,,
SMFLCD32CD2,32W LED Downlight Mounted CW,R 851.22,10.00%,20.00%,30.00%,R 921.76,NA,NA,Integrated,Hours Per Year,Yes,0.032,0.0344,Aurora,Downlight,Integrated,Surfaced,R 2.55,,0.194871795,Retro / Rewire ,0,60,60,,Downlight,2700,4000,CW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 11W,,,,,,,,,,,,,
CTFL5WADJDL,5W LED Adjust tiles DL,R 311.60,10.00%,20.00%,30.00%,R 484.00,NA,NA,Integrated,Hours Per Year,Yes,0.005,0.005375,Opple,Downlight,Integrated,Recessed,R 0.93,,,Retro / Rewire ,0,60,60,,Downlight,420,5700,DL,36,,,,,,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,,
CTFL5WADJW,5W LED Adjust tiles WW,R 311.60,10.00%,20.00%,30.00%,R 484.00,NA,NA,Integrated,Hours Per Year,Yes,0.005,0.005375,Opple,Downlight,Integrated,Recessed,R 0.93,,,Retro / Rewire ,0,60,60,,Downlight,420,3000,WW,36,,,,,,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,,
CTFL5INTW,5W Downlight tiles WW,R 259.91,10.00%,20.00%,30.00%,R 321.00,NA,NA,Integrated,Hours Per Year,Yes,0.005,0.005375,Opple,Downlight,Integrated,Surfaced,R 0.78,,,Retro / Rewire ,0,30,30,,Downlight,370,3000,WW,36,,,,,,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,,
CTFL5INTC,5W Downlight tiles CW,R 258.75,10.00%,20.00%,30.00%,R 321.00,NA,NA,Integrated,Hours Per Year,Yes,0.005,0.005375,Opple,Downlight,Integrated,Recessed,R 0.78,,,Retro / Rewire ,0,60,60,,Downlight,370,4000,CW,36,,,,,,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,,
CTFL5INTDL,5W Downlight tiles DL,R 259.67,10.00%,20.00%,30.00%,R 321.00,NA,NA,Integrated,Hours Per Year,Yes,0.005,0.005375,Opple,Downlight,Integrated,Recessed,R 0.78,,0.051282051,Retro / Rewire ,0,60,60,,Downlight,400,5700,DL,36,,,,,,Halogen 20W MR16,Halogen 50W MR16,Halogen 35W MR16,Halogen 50W GU10,Halogen 35W GU10,Halogen 20W GU10,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,B22 - 11W - CFL,B22 - 14W - CFL,B22 - 60W - Incandescent,B22 - 100W - Incandescent,B22 - 40W - Incandescent Candle,E27 - 11W - CFL,E27 - 14W - CFL,E27 - 60W - Incandescent,E27 - 100W - Incandescent,E27 - 40W - Incandescent,,
CTFL9INTW,9W Downlight tiles WW,R 293.08,10.00%,20.00%,30.00%,R 391.00,NA,NA,Integrated,Hours Per Year,Yes,0.009,0.009675,Opple,Downlight,Integrated,Recessed,R 0.88,,0.092307692,Retro / Rewire ,0,60,60,,Downlight,700,3000,WW,36,,,,,,Halogen 20W MR16,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,Halogen 50W MR16,Halogen 35W MR16,Halogen 20W GU10,Halogen 50W GU10,Halogen 35W GU10,GU10 - 2 X 50W - Recessed,,,,,,,
CTFL9INTC,9W Downlight tiles CW,R 292.94,10.00%,20.00%,30.00%,R 391.00,NA,NA,Integrated,Hours Per Year,Yes,0.009,0.009675,Opple,Downlight,Integrated,Recessed,R 0.88,,,Retro / Rewire ,0,60,60,,Downlight,800,4000,CW,36,,,,,,Halogen 20W MR16,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,Halogen 50W MR16,Halogen 35W MR16,Halogen 20W GU10,Halogen 50W GU10,Halogen 35W GU10,GU10 - 2 X 50W - Recessed,,,,,,,
CTFL9INTDL,9W Downlight tiles DL,R 292.80,10.00%,20.00%,30.00%,R 391.00,NA,NA,Integrated,Hours Per Year,Yes,0.009,0.009675,Opple,Downlight,Integrated,Recessed,R 0.88,,0.092307692,Retro / Rewire ,0,40,40,,Downlight,800,5700,DL,36,,,,,,Halogen 20W MR16,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,Halogen 50W MR16,Halogen 35W MR16,Halogen 20W GU10,Halogen 50W GU10,Halogen 35W GU10,GU10 - 2 X 50W - Recessed,,,,,,,
CTFL14INTW,14W Downlight tiles WW,R 360.98,10.00%,20.00%,30.00%,R 521.00,NA,NA,Integrated,Hours Per Year,Yes,0.014,0.01505,Opple,Downlight,Integrated,Recessed,R 1.08,,0.143589744,Retro / Rewire ,0,40,40,,Downlight,1100,3000,WW,36,,,,,,Halogen 20W MR16,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,Halogen 50W MR16,Halogen 35W MR16,Halogen 20W GU10,Halogen 50W GU10,Halogen 35W GU10,GU10 - 2 X 50W - Recessed,,,,,,,
CTFL14INTC,14W Downlight tiles CW 1,R 362.51,10.00%,20.00%,30.00%,R 521.00,NA,NA,Integrated,Hours Per Year,Yes,0.014,0.01505,Opple,Downlight,Integrated,Recessed,R 1.09,,0.143589744,Retro / Rewire ,0,40,40,,Downlight,1200,4000,CW,36,,,,,,Halogen 20W MR16,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,Halogen 50W MR16,Halogen 35W MR16,Halogen 20W GU10,Halogen 50W GU10,Halogen 35W GU10,GU10 - 2 X 50W - Recessed,,,,,,,
CTFL14INTDL,14W Downlight tiles DL,R 370.54,10.00%,20.00%,30.00%,R 521.00,NA,NA,Integrated,Hours Per Year,Yes,0.014,0.01505,Opple,Downlight,Integrated,Recessed,R 1.11,,0.143589744,Retro / Rewire ,0,30,30,,Downlight,1400,5700,DL,36,,,,,,Halogen 20W MR16,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 4 Pin - 1 X 13W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,Halogen 50W MR16,Halogen 35W MR16,Halogen 20W GU10,Halogen 50W GU10,Halogen 35W GU10,GU10 - 2 X 50W - Recessed,,,,,,,
CTFL29INTRDL,29W Downlight tiles DL,R 476.23,10.00%,20.00%,30.00%,R 731.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Recessed,R 1.43,,,Retro / Rewire ,0,60,60,,Downlight,2650,5700,DL,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,PL 2 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 2 X 7W,PL 2 Pin - 2 X 10W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 4 Pin - 2 X 13W,,,,,,,,,
CTFL29INTRC,29W Downlight tiles CW,R 476.29,10.00%,20.00%,30.00%,R 731.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Recessed,R 1.43,,,Retro / Rewire ,0,60,60,,Downlight,2500,4000,CW,36,,,,,,PL 2 Pin - 1 X 7W,PL 2 Pin - 1 X 9W,PL 2 Pin - 1 X 11W,PL 2 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 2 X 7W,PL 2 Pin - 2 X 10W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 4 Pin - 2 X 13W,,,,,,,,,
CTFL29INTRW,29W Downlight tiles WW 1,R 476.39,10.00%,20.00%,30.00%,R 731.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Recessed,R 1.43,,,Retro / Rewire ,0,60,60,,Downlight,2300,3000,WW,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
CTFL29INTW,29W Downlight tiles WW 2,R 473.14,10.00%,20.00%,30.00%,R 731.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Recessed,R 1.42,,0.297435897,Retro / Rewire ,0,60,60,,Downlight,2300,3000,WW,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
CTFL29INTC,29W Downlight tiles CW 2,R 477.51,10.00%,20.00%,30.00%,R 731.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Recessed,R 1.43,,0.297435897,Retro / Rewire ,0,60,60,,Downlight,2700,4000,CW,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
CTFL29INTDL,29W Downlight tiles DL 1,R 490.17,10.00%,20.00%,30.00%,R 731.00,NA,NA,Integrated,Hours Per Year,Yes,0.029,0.031175,Opple,Downlight,Integrated,Recessed,R 1.47,,0.297435897,Retro / Rewire ,0,60,60,,Downlight,2500,5700,DL,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 1 X 13W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 2 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
CTFL42INTRDL,42W Downlight tiles DL,R 531.28,10.00%,20.00%,30.00%,R 823.00,NA,NA,Integrated,Hours Per Year,Yes,0.042,0.04515,Opple,Downlight,Integrated,Recessed,R 1.59,,,Retro / Rewire ,0,60,60,,Downlight,3900,5700,DL,36,,,,,,PL 4 Pin - 1 X 26W,PL 4 Pin - 1 X 18W,PL 4 Pin - 2 X 24W,PL 4 Pin - 2 X 11W,PL 2 Pin - 2 X 11W,PL 2 Pin - 2 X 9W,PL 2 Pin - 1 X 18W,PL 4 Pin - 1 X 26W,PL 2 Pin - 2 X 13W,PL 2 Pin - 2 X 18W,PL 2 Pin - 2 X 26W,PL 4 Pin - 2 X 13W,PL 4 Pin - 2 X 18W,PL 4 Pin - 2 X 26W,,,,,,,
